"","Grouping","Sample Code","Culture Variable","Pre-acidification","Make Date","Milk Protein","Milk Fat","Milk P:F","Milk Acidity","Culture inoc rate","Response","value"
"529","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Cohesiveness of Mass","13.01"
"530","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Adhesiveness","10.15"
"531","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Chewiness","6.25"
"532","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Particle Size","13.1"
"533","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Bitter","1.1399999999999999"
"534","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Acid","2.93"
"535","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Salt","5.9"
"536","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Sweet","0.05"
"537","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Savory","1.1200000000000001"
"538","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Butter","0.65"
"539","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Brothy","1.61"
"540","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Sour","1.2"
"541","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Sulfur","0.75"
"542","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Rancid","0"
"543","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Fruity","0"
"544","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Whey Taint","0.25"
"545","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Astringent","1.61"
"546","Sensory Data","03152023-0-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Others","0.14000000000000001"
"547","Process Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Coagulation pH","6.65"
"548","Process Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Coagulation time (minutes)","22.733333333333334"
"549","Process Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Whey removal pH","6.12"
"550","Process Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Mill pH","5.35"
"551","Process Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Inoc_PO Time","135"
"552","Process Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Inoc_Mill Time","208"
"553","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Moisture%","35.619999999999997"
"554","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Protein%","25.65"
"555","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Fat%","33.18"
"556","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","FDB","0.51537744641192917"
"557","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","MFFS","0.53307392996108949"
"558","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Salt%","1.93"
"559","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","S/M","5.4183043234138126E-2"
"560","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Ca","7.1500000000000001E-3"
"561","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Initial Cheese pH","5.15"
"562","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","%NPN/TN","9.0838206627680315E-2"
"563","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","%NCN/TN","0.15438596491228071"
"564","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Total FFA%","3.7000000000000002E-3"
"565","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Glutamic Acid","1.25"
"566","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Leucine","1.18"
"567","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Lysine","0.377"
"568","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Aliphatic/acidc ratio","3.9957173447537473"
"569","Biochemical Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Total FAA (mg/g)","5.7906999999999993"
"570","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Hand Firmness","11.87"
"571","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Cohesiveness of Mass","12.67"
"572","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Adhesiveness","9.6300000000000008"
"573","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Chewiness","5.77"
"574","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Particle Size","12.81"
"575","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Bitter","0.46"
"576","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Acid","2.2000000000000002"
"577","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Salt","6.13"
"578","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Sweet","0.24"
"579","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Savory","1.35"
"580","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Butter","0.86"
"581","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Brothy","1.35"
"582","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Sour","1.08"
"583","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Sulfur","0.9"
"584","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Rancid","0"
"585","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Fruity","0.38"
"586","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Whey Taint","0.6"
"587","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Astringent","1.4"
"588","Sensory Data","03152023-0-4-DVI","DVI","No","44999","3.87","4.7","0.82340425531914896","16.7","4.08E-4","Others","0.3"
"589","Process Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Coagulation pH","6.66"
"590","Process Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Coagulation time (minutes)","18.466666666666665"
"591","Process Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Whey removal pH","6.18"
"592","Process Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Mill pH","5.38"
"593","Process Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Inoc_PO Time","137"
"594","Process Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Inoc_Mill Time","220"
"595","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Moisture%","36.22"
"596","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Protein%","25.63"
"597","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Fat%","33.35"
"598","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","FDB","0.52289118846033245"
"599","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","MFFS","0.54343585896474111"
"600","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Salt%","1.89"
"601","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","S/M","5.2181115405853122E-2"
"602","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Ca","7.3600000000000002E-3"
"603","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Initial Cheese pH","5.12"
"604","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","%NPN/TN","8.2325399921966441E-2"
"605","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","%NCN/TN","0.14124073351541164"
"606","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Total FFA%","6.1000000000000004E-3"
"607","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Glutamic Acid","0.66600000000000004"
"608","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Leucine","0.629"
"609","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Lysine","0.22500000000000001"
"610","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Aliphatic/acidc ratio","9.5148514851485135"
"611","Biochemical Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Total FAA (mg/g)","2.8010000000000002"
"612","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Hand Firmness","10.29"
"613","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Cohesiveness of Mass","12.77"
"614","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Adhesiveness","9.67"
"615","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Chewiness","5.46"
"616","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Particle Size","12.69"
"617","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Bitter","0.96"
"618","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Acid","2.56"
"619","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Salt","6.23"
"620","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Sweet","0.14000000000000001"
"621","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Savory","1.2"
"622","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Butter","0.79"
"623","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Brothy","1.5"
"624","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Sour","1.68"
"625","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Sulfur","0.86"
"626","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Rancid","0.27"
"627","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Fruity","0.31"
"628","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Whey Taint","0.3"
"629","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Astringent","1.29"
"630","Sensory Data","03162023-1-4-BS","BS","No","44999","3.87","4.7","0.82340425531914896","16.7","9.1599999999999997E-3","Others","0"
"631","Process Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Coagulation pH","6.62"
"632","Process Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Coagulation time (minutes)","18.599999999999998"
"633","Process Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Whey removal pH","6.08"
"634","Process Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Mill pH","5.39"
"635","Process Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Inoc_PO Time","137"
"636","Process Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Inoc_Mill Time","220"
"637","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Moisture%","35.33"
"638","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Protein%","25.35"
"639","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Fat%","34.18"
"640","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","FDB","0.52852945724447187"
"641","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","MFFS","0.53676694013977522"
"642","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Salt%","1.68"
"643","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","S/M","4.755165581658647E-2"
"644","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Ca","7.0099999999999997E-3"
"645","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Initial Cheese pH","5.0199999999999996"
"646","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","%NPN/TN","9.2307692307692299E-2"
"647","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","%NCN/TN","0.15502958579881657"
"648","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Total FFA%","5.7999999999999996E-3"
"649","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Glutamic Acid","1.08"
"650","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Leucine","1.04"
"651","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Lysine","0.33300000000000002"
"652","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Aliphatic/acidc ratio","5.3828382838283817"
"653","Biochemical Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Total FAA (mg/g)","4.7689999999999992"
"654","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Hand Firmness","11.96"
"655","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Cohesiveness of Mass","13.01"
"656","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Adhesiveness","9.82"
"657","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Chewiness","5.94"
"658","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Particle Size","12.95"
"659","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Bitter","1.08"
"660","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Acid","2.5499999999999998"
"661","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Salt","6.26"
"662","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Sweet","0.16"
"663","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Savory","1.37"
"664","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Butter","0.62"
"665","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Brothy","1.52"
"666","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Sour","1.49"
"667","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Sulfur","0.66"
"668","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Rancid","0"
"669","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Fruity","0.06"
"670","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Whey Taint","0.4"
"671","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Astringent","1.69"
"672","Sensory Data","03162023-1-4-DVI","DVI","Yes","44999","3.87","4.7","0.82340425531914896","16.7","3.2000000000000003E-4","Others","0.15"
